Rank,Program,Location,Specialty,SourceFile,city,state_id,lat,lng,population,density,geographic US location
35.0,Mayo Clinic College of Medicine and Science (Rochester),"Rochester, MN",Pediatrics,Case Western_match_list.csv,Rochester,MN,44.0154,-92.478,123252.0,831.4,West North Central
72.0,Virginia Commonwealth University Health System,"Richmond, VA",Pediatrics,Case Western_match_list.csv,Richmond,VA,37.5295,-77.4756,1081248.0,1466.4,South Atlantic
77.0,Rush University Medical Center,"Chicago, IL",Pediatrics,Case Western_match_list.csv,Chicago,IL,41.8375,-87.6866,8489066.0,4590.3,East North Central
38.0,Texas A&M College of Medicine-Scott and White Medical Center (Temple),"Temple, TX",Plastic Surgery,Case Western_match_list.csv,Temple,TX,31.1068,-97.3891,123932.0,457.1,West South Central
84.0,Carilion Clinic-Virginia Tech Carilion School of Medicine,"Roanoke, VA",Plastic Surgery,Case Western_match_list.csv,Roanoke,VA,37.2785,-79.9581,214019.0,896.0,South Atlantic
23.0,The MetroHealth System/Case Western Reserve University,"Cleveland, OH",PM&R,Case Western_match_list.csv,Cleveland,OH,41.4764,-81.6805,1679247.0,1825.4,East North Central
36.0,Mary Free Bed Hospital,"Grand Rapids, MI",PM&R,Case Western_match_list.csv,Grand Rapids,MI,42.9619,-85.6562,611480.0,1705.4,East North Central
5.0,NYU Grossman School of Medicine,"New York, NY",Psychiatry,Case Western_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
11.0,Mass General Brigham/Brigham and Women's Hospital/Harvard Medical School,"Boston, MA",Psychiatry,Case Western_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,New England
11.0,Mass General Brigham/Brigham and Women's Hospital/Harvard Medical School,"Boston, MA",Psychiatry,Case Western_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,New England
17.0,Duke University Hospital,"Durham, NC",Psychiatry,Case Western_match_list.csv,Durham,NC,35.9792,-78.9022,411362.0,953.9,South Atlantic
19.0,University of Michigan,"Ann Arbor, MI",Psychiatry,Case Western_match_list.csv,Ann Arbor,MI,42.2759,-83.731,314647.0,1651.5,East North Central
19.0,University of Michigan,"Ann Arbor, MI",Psychiatry,Case Western_match_list.csv,Ann Arbor,MI,42.2759,-83.731,314647.0,1651.5,East North Central
21.0,Cambridge Health Alliance,"Cambridge, MA",Psychiatry,Case Western_match_list.csv,Cambridge,MA,42.3759,-71.1185,117794.0,7109.8,New England
23.0,University of Maryland/Sheppard Pratt,"Baltimore, MD",Psychiatry,Case Western_match_list.csv,Baltimore,MD,39.3051,-76.6144,2189589.0,2753.1,South Atlantic
42.0,Icahn School of Medicine at Mount Sinai/Morningside/West,"New York, NY",Psychiatry,Case Western_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
47.0,Cleveland Clinic Foundation,"Cleveland, OH",Psychiatry,Case Western_match_list.csv,Cleveland,OH,41.4764,-81.6805,1679247.0,1825.4,East North Central
49.0,Case Western Reserve University/University Hospitals Cleveland Medical Center,"Cleveland, OH",Psychiatry,Case Western_match_list.csv,Cleveland,OH,41.4764,-81.6805,1679247.0,1825.4,East North Central
61.0,University of Illinois College of Medicine at Chicago,"Chicago, IL",Psychiatry,Case Western_match_list.csv,Chicago,IL,41.8375,-87.6866,8489066.0,4590.3,East North Central
101.0,Rutgers Health/Robert Wood Johnson Medical School,"Piscataway, NJ",Psychiatry,Case Western_match_list.csv,Piscataway,NJ,,,,,Middle Atlantic
170.0,California Pacific Medical Center,"San Francisco, CA",Psychiatry,Case Western_match_list.csv,San Francisco,CA,37.7558,-122.4449,3364862.0,6914.5,Pacific West
170.0,California Pacific Medical Center,"San Francisco, CA",Psychiatry,Case Western_match_list.csv,San Francisco,CA,37.7558,-122.4449,3364862.0,6914.5,Pacific West
285.0,Campbell University,"Fayetteville, NC",Psychiatry,Case Western_match_list.csv,Fayetteville,NC,35.085,-78.9772,326821.0,546.1,South Atlantic
3.0,Cleveland Clinic Foundation,"Cleveland, OH",Thoracic Surgery,Case Western_match_list.csv,Cleveland,OH,41.4764,-81.6805,1679247.0,1825.4,East North Central
10.0,Cleveland Clinic Foundation,"Cleveland, OH",Vascular Surgery,Case Western_match_list.csv,Cleveland,OH,41.4764,-81.6805,1679247.0,1825.4,East North Central
42.0,Stanford Health Care-Sponsored Stanford University,"Palo Alto, CA",Vascular Surgery,Case Western_match_list.csv,Palo Alto,CA,37.3905,-122.1468,67231.0,1079.3,Pacific West
2.0,University of California (San Francisco),"San Francisco, CA",Anesthesiology,UNC_match_list.csv,San Francisco,CA,37.7558,-122.4449,3364862.0,6914.5,Pacific West
6.0,Johns Hopkins University,"Baltimore, MD",Anesthesiology,UNC_match_list.csv,Baltimore,MD,39.3051,-76.6144,2189589.0,2753.1,South Atlantic
15.0,NYU Grossman School of Medicine,"New York, NY",Anesthesiology,UNC_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
25.0,Wake Forest University Baptist Medical Center,"Winston Salem, NC",Anesthesiology,UNC_match_list.csv,Winston Salem,NC,,,,,South Atlantic
28.0,University of North Carolina Hospitals,"Chapel Hill, NC",Anesthesiology,UNC_match_list.csv,Chapel Hill,NC,35.9271,-79.0391,59889.0,1067.7,South Atlantic
60.0,University of North Carolina Hospitals,"Chapel Hill, NC",Child Neurology,UNC_match_list.csv,Chapel Hill,NC,35.9271,-79.0391,59889.0,1067.7,South Atlantic
22.0,University of Texas Health Science Center at Houston,"Bellaire, TX",Dermatology,UNC_match_list.csv,Bellaire,TX,29.704,-95.4621,17116.0,1837.3,West South Central
43.0,University of North Carolina Hospitals,"Chapel Hill, NC",Dermatology,UNC_match_list.csv,Chapel Hill,NC,35.9271,-79.0391,59889.0,1067.7,South Atlantic
90.0,Baylor University Medical Center,"Dallas, TX",Dermatology,UNC_match_list.csv,Dallas,TX,32.7935,-96.7667,5843632.0,1477.2,West South Central
37.0,University of North Carolina Hospitals,"Chapel Hill, NC",Diagnostic Radiology,UNC_match_list.csv,Chapel Hill,NC,35.9271,-79.0391,59889.0,1067.7,South Atlantic
86.0,Ochsner Clinic Foundation,"New Orleans, LA",Diagnostic Radiology,UNC_match_list.csv,New Orleans,LA,30.0687,-89.9288,918752.0,856.6,West South Central
2.0,Denver Health Medical Center,"Denver, CO",Emergency Medicine,UNC_match_list.csv,Denver,CO,39.762,-104.8758,2691349.0,1800.3,Mountain West
6.0,Carolinas Medical Center,"Charlotte, NC",Emergency Medicine,UNC_match_list.csv,Charlotte,NC,35.2083,-80.8303,1436613.0,1101.2,South Atlantic
6.0,Carolinas Medical Center,"Charlotte, NC",Emergency Medicine,UNC_match_list.csv,Charlotte,NC,35.2083,-80.8303,1436613.0,1101.2,South Atlantic
6.0,Carolinas Medical Center,"Charlotte, NC",Emergency Medicine,UNC_match_list.csv,Charlotte,NC,35.2083,-80.8303,1436613.0,1101.2,South Atlantic
15.0,Vanderbilt University Medical Center,"Nashville, TN",Emergency Medicine,UNC_match_list.csv,Nashville,TN,36.1715,-86.7842,1178679.0,555.6,East South Central
26.0,University of North Carolina Hospitals,"Chapel Hill, NC",Emergency Medicine,UNC_match_list.csv,Chapel Hill,NC,35.9271,-79.0391,59889.0,1067.7,South Atlantic
30.0,Boston University Medical Center,"Boston, MA",Emergency Medicine,UNC_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,New England
46.0,Virginia Commonwealth University Health System,"Richmond, VA",Emergency Medicine,UNC_match_list.csv,Richmond,VA,37.5295,-77.4756,1081248.0,1466.4,South Atlantic
63.0,New York Presbyterian Hospital,"New York, NY",Emergency Medicine,UNC_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
75.0,Medical College of Wisconsin Affiliated Hospitals,"Milwaukee, WI",Emergency Medicine,UNC_match_list.csv,Milwaukee,WI,43.0642,-87.9675,1290221.0,2287.4,East North Central
99.0,University of South Florida Morsani,"Tampa, FL",Emergency Medicine,UNC_match_list.csv,Tampa,FL,27.9945,-82.4447,2906035.0,1336.6,South Atlantic
177.0,Summa Health System,"Akron, OH",Emergency Medicine,UNC_match_list.csv,Akron,OH,41.0798,-81.5219,538659.0,1181.5,East North Central
3.0,University of North Carolina Hospitals,"Chapel Hill, NC",Family Medicine,UNC_match_list.csv,Chapel Hill,NC,35.9271,-79.0391,59889.0,1067.7,South Atlantic
3.0,University of North Carolina Hospitals,"Chapel Hill, NC",Family Medicine,UNC_match_list.csv,Chapel Hill,NC,35.9271,-79.0391,59889.0,1067.7,South Atlantic
10.0,Oregon Health & Science University (OHSU Health),"Portland, OR",Family Medicine,UNC_match_list.csv,Portland,OR,45.5371,-122.65,2084045.0,1859.0,Pacific West
18.0,Swedish Medical Center/First Hill,"Seattle, WA",Family Medicine,UNC_match_list.csv,Seattle,WA,47.6211,-122.3244,3555253.0,3408.0,Pacific West
18.0,Swedish Medical Center/First Hill,"Seattle, WA",Family Medicine,UNC_match_list.csv,Seattle,WA,47.6211,-122.3244,3555253.0,3408.0,Pacific West
21.0,University of Colorado (University Hospital),"Denver, CO",Family Medicine,UNC_match_list.csv,Denver,CO,39.762,-104.8758,2691349.0,1800.3,Mountain West
21.0,University of Colorado (University Hospital),"Denver, CO",Family Medicine,UNC_match_list.csv,Denver,CO,39.762,-104.8758,2691349.0,1800.3,Mountain West
38.0,Mountain Area Health Education Center (Asheville),"Asheville, NC",Family Medicine,UNC_match_list.csv,Asheville,NC,35.5707,-82.5537,295040.0,801.4,South Atlantic
38.0,Mountain Area Health Education Center (Asheville),"Asheville, NC",Family Medicine,UNC_match_list.csv,Asheville,NC,35.5707,-82.5537,295040.0,801.4,South Atlantic
39.0,Wake Forest University Baptist Medical Center,"Winston Salem, NC",Family Medicine,UNC_match_list.csv,Winston Salem,NC,,,,,South Atlantic
39.0,Wake Forest University Baptist Medical Center,"Winston Salem, NC",Family Medicine,UNC_match_list.csv,Winston Salem,NC,,,,,South Atlantic
54.0,Boston University Medical Center,"Boston, MA",Family Medicine,UNC_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,New England
55.0,University of New Mexico School of Medicine,"Albuquerque, NM",Family Medicine,UNC_match_list.csv,Albuquerque,NM,35.1054,-106.6465,767499.0,1159.7,Mountain West
139.0,Cone Health,"Greensboro, NC",Family Medicine,UNC_match_list.csv,Greensboro,NC,36.0956,-79.8271,345858.0,861.2,South Atlantic
193.0,Saint Joseph Hospital,"Denver, CO",Family Medicine,UNC_match_list.csv,Denver,CO,39.762,-104.8758,2691349.0,1800.3,Mountain West
221.0,Memorial Hospital of South Bend,"South Bend, IN",Family Medicine,UNC_match_list.csv,South Bend,IN,41.6767,-86.2696,275725.0,948.0,East North Central
265.0,Novant Health,"Cornelius, NC",Family Medicine,UNC_match_list.csv,Cornelius,NC,35.4724,-80.8813,32009.0,975.1,South Atlantic
371.0,Novant Health New Hanover Regional Medical Center,"Wilmington, NC",Family Medicine,UNC_match_list.csv,Wilmington,NC,34.2099,-77.8866,275128.0,890.5,South Atlantic
371.0,Novant Health New Hanover Regional Medical Center,"Wilmington, NC",Family Medicine,UNC_match_list.csv,Wilmington,NC,34.2099,-77.8866,275128.0,890.5,South Atlantic
2.0,Mass General Brigham/Massachusetts General Hospital,"Boston, MA",General Surgery,UNC_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,New England
6.0,Mass General Brigham/Brigham and Women's Hospital,"Boston, MA",General Surgery,UNC_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,New England
28.0,Icahn School of Medicine at Mount Sinai,"New York, NY",General Surgery,UNC_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
31.0,University of North Carolina Hospitals,"Chapel Hill, NC",General Surgery,UNC_match_list.csv,Chapel Hill,NC,35.9271,-79.0391,59889.0,1067.7,South Atlantic
31.0,University of North Carolina Hospitals,"Chapel Hill, NC",General Surgery,UNC_match_list.csv,Chapel Hill,NC,35.9271,-79.0391,59889.0,1067.7,South Atlantic
31.0,University of North Carolina Hospitals,"Chapel Hill, NC",General Surgery,UNC_match_list.csv,Chapel Hill,NC,35.9271,-79.0391,59889.0,1067.7,South Atlantic
86.0,University of South Florida Morsani,"Tampa, FL",General Surgery,UNC_match_list.csv,Tampa,FL,27.9945,-82.4447,2906035.0,1336.6,South Atlantic
147.0,ECU Health Medical Center/East Carolina University,"Greenville, NC",General Surgery,UNC_match_list.csv,Greenville,NC,35.5943,-77.376,120595.0,913.1,South Atlantic
1.0,Mass General Brigham/Massachusetts General Hospital,"Boston, MA",Internal Medicine,UNC_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,New England
2.0,Johns Hopkins University,"Baltimore, MD",Internal Medicine,UNC_match_list.csv,Baltimore,MD,39.3051,-76.6144,2189589.0,2753.1,South Atlantic
3.0,University of California (San Francisco),"San Francisco, CA",Internal Medicine,UNC_match_list.csv,San Francisco,CA,37.7558,-122.4449,3364862.0,6914.5,Pacific West
3.0,University of California (San Francisco),"San Francisco, CA",Internal Medicine,UNC_match_list.csv,San Francisco,CA,37.7558,-122.4449,3364862.0,6914.5,Pacific West
6.0,Duke University Hospital,"Durham, NC",Internal Medicine,UNC_match_list.csv,Durham,NC,35.9792,-78.9022,411362.0,953.9,South Atlantic
6.0,Duke University Hospital,"Durham, NC",Internal Medicine,UNC_match_list.csv,Durham,NC,35.9792,-78.9022,411362.0,953.9,South Atlantic
7.0,University of Michigan,"Ann Arbor, MI",Internal Medicine,UNC_match_list.csv,Ann Arbor,MI,42.2759,-83.731,314647.0,1651.5,East North Central
8.0,University of Pennsylvania Health System,"Philadelphia, PA",Internal Medicine,UNC_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,Middle Atlantic
11.0,UCLA David Geffen School of Medicine/UCLA Medical Center,"Los Angeles, CA",Internal Medicine,UNC_match_list.csv,Los Angeles,CA,34.1141,-118.4068,11885717.0,3165.8,Pacific West
14.0,NYU Grossman School of Medicine,"New York, NY",Internal Medicine,UNC_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
15.0,Vanderbilt University Medical Center,"Nashville, TN",Internal Medicine,UNC_match_list.csv,Nashville,TN,36.1715,-86.7842,1178679.0,555.6,East South Central
15.0,Vanderbilt University Medical Center,"Nashville, TN",Internal Medicine,UNC_match_list.csv,Nashville,TN,36.1715,-86.7842,1178679.0,555.6,East South Central
18.0,Emory University School of Medicine,"Atlanta, GA",Internal Medicine,UNC_match_list.csv,Atlanta,GA,33.7628,-84.422,5211164.0,1425.3,South Atlantic
18.0,Emory University School of Medicine,"Atlanta, GA",Internal Medicine,UNC_match_list.csv,Atlanta,GA,33.7628,-84.422,5211164.0,1425.3,South Atlantic
18.0,Emory University School of Medicine,"Atlanta, GA",Internal Medicine,UNC_match_list.csv,Atlanta,GA,33.7628,-84.422,5211164.0,1425.3,South Atlantic
20.0,Beth Israel Deaconess Medical Center,"Boston, MA",Internal Medicine,UNC_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,New England
22.0,Cleveland Clinic Foundation,"Cleveland, OH",Internal Medicine,UNC_match_list.csv,Cleveland,OH,41.4764,-81.6805,1679247.0,1825.4,East North Central
24.0,Yale-New Haven Medical Center,"New Haven, CT",Internal Medicine,UNC_match_list.csv,New Haven,CT,41.3113,-72.9246,565056.0,2745.3,New England
24.0,Yale-New Haven Medical Center,"New Haven, CT",Internal Medicine,UNC_match_list.csv,New Haven,CT,41.3113,-72.9246,565056.0,2745.3,New England
26.0,UPMC Medical Education,"Pittsburgh, PA",Internal Medicine,UNC_match_list.csv,Pittsburgh,PA,40.4397,-79.9763,1712828.0,2116.9,Middle Atlantic
26.0,UPMC Medical Education,"Pittsburgh, PA",Internal Medicine,UNC_match_list.csv,Pittsburgh,PA,40.4397,-79.9763,1712828.0,2116.9,Middle Atlantic
28.0,University of North Carolina Hospitals,"Chapel Hill, NC",Internal Medicine,UNC_match_list.csv,Chapel Hill,NC,35.9271,-79.0391,59889.0,1067.7,South Atlantic
28.0,University of North Carolina Hospitals,"Chapel Hill, NC",Internal Medicine,UNC_match_list.csv,Chapel Hill,NC,35.9271,-79.0391,59889.0,1067.7,South Atlantic
28.0,University of North Carolina Hospitals,"Chapel Hill, NC",Internal Medicine,UNC_match_list.csv,Chapel Hill,NC,35.9271,-79.0391,59889.0,1067.7,South Atlantic
28.0,University of North Carolina Hospitals,"Chapel Hill, NC",Internal Medicine,UNC_match_list.csv,Chapel Hill,NC,35.9271,-79.0391,59889.0,1067.7,South Atlantic
28.0,University of North Carolina Hospitals,"Chapel Hill, NC",Internal Medicine,UNC_match_list.csv,Chapel Hill,NC,35.9271,-79.0391,59889.0,1067.7,South Atlantic
28.0,University of North Carolina Hospitals,"Chapel Hill, NC",Internal Medicine,UNC_match_list.csv,Chapel Hill,NC,35.9271,-79.0391,59889.0,1067.7,South Atlantic
28.0,University of North Carolina Hospitals,"Chapel Hill, NC",Internal Medicine,UNC_match_list.csv,Chapel Hill,NC,35.9271,-79.0391,59889.0,1067.7,South Atlantic
32.0,University of Colorado,"Aurora, CO",Internal Medicine,UNC_match_list.csv,Aurora,CO,39.7083,-104.7237,390201.0,924.2,Mountain West
35.0,University of Virginia Medical Center,"Charlottesville, VA",Internal Medicine,UNC_match_list.csv,Charlottesville,VA,38.0375,-78.4855,102802.0,1728.4,South Atlantic
46.0,Oregon Health & Science University (OHSU Health),"Portland, OR",Internal Medicine,UNC_match_list.csv,Portland,OR,45.5371,-122.65,2084045.0,1859.0,Pacific West
49.0,MedStar Health/Georgetown University Hospital,"Washington, DC",Internal Medicine,UNC_match_list.csv,Washington,DC,38.9047,-77.0163,5146120.0,4245.2,South Atlantic
49.0,MedStar Health/Georgetown University Hospital,"Washington, DC",Internal Medicine,UNC_match_list.csv,Washington,DC,38.9047,-77.0163,5146120.0,4245.2,South Atlantic
52.0,Icahn School of Medicine at Mount Sinai/Morningside/West,"New York, NY",Internal Medicine,UNC_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,Middle Atlantic
59.0,Wake Forest University Baptist Medical Center,"Winston Salem, NC",Internal Medicine,UNC_match_list.csv,Winston Salem,NC,,,,,South Atlantic
