Rank,Program,Location,Specialty,SourceFile,city,state_id,lat,lng,population,density,Year,School,geographic US location
35.0,University of Miami/Jackson Health System,"Miami, FL",Anesthesiology,WashU_match_list.csv,Miami,FL,25.784,-80.2101,6113982.0,4791.1,2024.0,WashU,South Atlantic
42.0,University of Colorado,"Aurora, CO",Anesthesiology,WashU_match_list.csv,Aurora,CO,39.7083,-104.7237,390201.0,924.2,2024.0,WashU,Mountain West
42.0,University of Colorado,"Aurora, CO",Anesthesiology,WashU_match_list.csv,Aurora,CO,39.7083,-104.7237,390201.0,924.2,2024.0,WashU,Mountain West
46.0,University of Texas Medical Branch Hospitals,"Galveston, TX",Anesthesiology,WashU_match_list.csv,Galveston,TX,29.2484,-94.8913,202810.0,501.9,2024.0,WashU,West South Central
58.0,University of California Davis Health,"Sacramento, CA",Anesthesiology,WashU_match_list.csv,Sacramento,CA,38.5677,-121.4685,1962998.0,2054.1,2024.0,WashU,Pacific West
136.0,HCA Healthcare/Los Robles Regional Medical Center,"Thousand Oaks, CA",Anesthesiology,WashU_match_list.csv,Thousand Oaks,CA,34.1914,-118.8756,208302.0,878.1,2024.0,WashU,Pacific West
2.0,Boston Children's Hospital/Beth Israel Deaconess Medical Center/Harvard Medical School,"Boston, MA",Child Neurology,WashU_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,2024.0,WashU,New England
10.0,University of Washington,"Seattle, WA",Child Neurology,WashU_match_list.csv,Seattle,WA,47.6211,-122.3244,3555253.0,3408.0,2024.0,WashU,Pacific West
19.0,Mayo Clinic College of Medicine and Science (Jacksonville),"Jacksonville, FL",Dermatology,WashU_match_list.csv,Jacksonville,FL,30.3322,-81.6749,1303156.0,496.9,2024.0,WashU,South Atlantic
33.0,University of Washington,"Seattle, WA",Dermatology,WashU_match_list.csv,Seattle,WA,47.6211,-122.3244,3555253.0,3408.0,2024.0,WashU,Pacific West
49.0,Indiana University School of Medicine,"Indianapolis, IN",Dermatology,WashU_match_list.csv,Indianapolis,IN,39.7771,-86.1458,1740984.0,943.3,2024.0,WashU,East North Central
3.0,Washington University/B-JH/SLCH Consortium,"Saint Louis, MO",Diagnostic Radiology,WashU_match_list.csv,Saint Louis,MO,,,,,2024.0,WashU,West North Central
3.0,Washington University/B-JH/SLCH Consortium,"Saint Louis, MO",Diagnostic Radiology,WashU_match_list.csv,Saint Louis,MO,,,,,2024.0,WashU,West North Central
5.0,University of Pennsylvania Health System,"Philadelphia, PA",Diagnostic Radiology,WashU_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,2024.0,WashU,Middle Atlantic
13.0,UCLA David Geffen School of Medicine/UCLA Medical Center,"Los Angeles, CA",Diagnostic Radiology,WashU_match_list.csv,Los Angeles,CA,34.1141,-118.4068,11885717.0,3165.8,2024.0,WashU,Pacific West
31.0,Yale-New Haven Medical Center,"New Haven, CT",Diagnostic Radiology,WashU_match_list.csv,New Haven,CT,41.3113,-72.9246,565056.0,2745.3,2024.0,WashU,New England
45.0,Medical University of South Carolina,"Charleston, SC",Diagnostic Radiology,WashU_match_list.csv,Charleston,SC,32.8168,-79.9687,726389.0,510.1,2024.0,WashU,South Atlantic
32.0,University of Chicago,"Chicago, IL",Emergency Medicine,WashU_match_list.csv,Chicago,IL,41.8375,-87.6866,8489066.0,4590.3,2024.0,WashU,East North Central
36.0,University of Washington,"Seattle, WA",Emergency Medicine,WashU_match_list.csv,Seattle,WA,47.6211,-122.3244,3555253.0,3408.0,2024.0,WashU,Pacific West
36.0,University of Washington,"Seattle, WA",Emergency Medicine,WashU_match_list.csv,Seattle,WA,47.6211,-122.3244,3555253.0,3408.0,2024.0,WashU,Pacific West
42.0,Brown University,"Providence, RI",Emergency Medicine,WashU_match_list.csv,Providence,RI,41.823,-71.4187,1270529.0,3990.1,2024.0,WashU,New England
44.0,University of Pennsylvania Health System,"Philadelphia, PA",Emergency Medicine,WashU_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,2024.0,WashU,Middle Atlantic
1.0,University of Michigan,"Ann Arbor, MI",General Surgery,WashU_match_list.csv,Ann Arbor,MI,42.2759,-83.731,314647.0,1651.5,2024.0,WashU,East North Central
5.0,Washington University/B-JH/SLCH Consortium,"Saint Louis, MO",General Surgery,WashU_match_list.csv,Saint Louis,MO,,,,,2024.0,WashU,West North Central
5.0,Washington University/B-JH/SLCH Consortium,"Saint Louis, MO",General Surgery,WashU_match_list.csv,Saint Louis,MO,,,,,2024.0,WashU,West North Central
5.0,Washington University/B-JH/SLCH Consortium,"Saint Louis, MO",General Surgery,WashU_match_list.csv,Saint Louis,MO,,,,,2024.0,WashU,West North Central
7.0,University of Pennsylvania Health System,"Philadelphia, PA",General Surgery,WashU_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,2024.0,WashU,Middle Atlantic
28.0,Icahn School of Medicine at Mount Sinai,"New York, NY",General Surgery,WashU_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,2024.0,WashU,Middle Atlantic
46.0,Indiana University School of Medicine,"Indianapolis, IN",General Surgery,WashU_match_list.csv,Indianapolis,IN,39.7771,-86.1458,1740984.0,943.3,2024.0,WashU,East North Central
83.0,University of Tennessee,"Memphis, TN",General Surgery,WashU_match_list.csv,Memphis,TN,35.1087,-89.9663,1033394.0,820.0,2024.0,WashU,East South Central
2.0,Johns Hopkins University,"Baltimore, MD",Internal Medicine,WashU_match_list.csv,Baltimore,MD,39.3051,-76.6144,2189589.0,2753.1,2024.0,WashU,South Atlantic
3.0,University of California (San Francisco),"San Francisco, CA",Internal Medicine,WashU_match_list.csv,San Francisco,CA,37.7558,-122.4449,3364862.0,6914.5,2024.0,WashU,Pacific West
3.0,University of California (San Francisco),"San Francisco, CA",Internal Medicine,WashU_match_list.csv,San Francisco,CA,37.7558,-122.4449,3364862.0,6914.5,2024.0,WashU,Pacific West
6.0,Duke University Hospital,"Durham, NC",Internal Medicine,WashU_match_list.csv,Durham,NC,35.9792,-78.9022,411362.0,953.9,2024.0,WashU,South Atlantic
8.0,University of Pennsylvania Health System,"Philadelphia, PA",Internal Medicine,WashU_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,2024.0,WashU,Middle Atlantic
12.0,Washington University/B-JH/SLCH Consortium,"Saint Louis, MO",Internal Medicine,WashU_match_list.csv,Saint Louis,MO,,,,,2024.0,WashU,West North Central
12.0,Washington University/B-JH/SLCH Consortium,"Saint Louis, MO",Internal Medicine,WashU_match_list.csv,Saint Louis,MO,,,,,2024.0,WashU,West North Central
12.0,Washington University/B-JH/SLCH Consortium,"Saint Louis, MO",Internal Medicine,WashU_match_list.csv,Saint Louis,MO,,,,,2024.0,WashU,West North Central
12.0,Washington University/B-JH/SLCH Consortium,"Saint Louis, MO",Internal Medicine,WashU_match_list.csv,Saint Louis,MO,,,,,2024.0,WashU,West North Central
12.0,Washington University/B-JH/SLCH Consortium,"Saint Louis, MO",Internal Medicine,WashU_match_list.csv,Saint Louis,MO,,,,,2024.0,WashU,West North Central
12.0,Washington University/B-JH/SLCH Consortium,"Saint Louis, MO",Internal Medicine,WashU_match_list.csv,Saint Louis,MO,,,,,2024.0,WashU,West North Central
14.0,NYU Grossman School of Medicine,"New York, NY",Internal Medicine,WashU_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,2024.0,WashU,Middle Atlantic
16.0,McGaw Medical Center of Northwestern University,"Chicago, IL",Internal Medicine,WashU_match_list.csv,Chicago,IL,41.8375,-87.6866,8489066.0,4590.3,2024.0,WashU,East North Central
16.0,McGaw Medical Center of Northwestern University,"Chicago, IL",Internal Medicine,WashU_match_list.csv,Chicago,IL,41.8375,-87.6866,8489066.0,4590.3,2024.0,WashU,East North Central
20.0,Beth Israel Deaconess Medical Center,"Boston, MA",Internal Medicine,WashU_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,2024.0,WashU,New England
21.0,University of Chicago,"Chicago, IL",Internal Medicine,WashU_match_list.csv,Chicago,IL,41.8375,-87.6866,8489066.0,4590.3,2024.0,WashU,East North Central
48.0,Cedars-Sinai Medical Center,"Los Angeles, CA",Internal Medicine,WashU_match_list.csv,Los Angeles,CA,34.1141,-118.4068,11885717.0,3165.8,2024.0,WashU,Pacific West
72.0,University of Utah Health,"Salt Lake City, UT",Internal Medicine,WashU_match_list.csv,Salt Lake City,UT,40.7776,-111.9311,1169033.0,709.9,2024.0,WashU,Mountain West
88.0,Yale-New Haven Medical Center (Primary Care),"New Haven, CT",Internal Medicine,WashU_match_list.csv,New Haven,CT,41.3113,-72.9246,565056.0,2745.3,2024.0,WashU,New England
,Indiana University School of Medicine,"Indianapolis, IN",Medicine/Pediatrics,WashU_match_list.csv,Indianapolis,IN,39.7771,-86.1458,1740984.0,943.3,2024.0,WashU,East North Central
10.0,Washington University/B-JH/SLCH Consortium,"Saint Louis, MO",Neurological Surgery,WashU_match_list.csv,Saint Louis,MO,,,,,2024.0,WashU,West North Central
7.0,Washington University/B-JH/SLCH Consortium,"Saint Louis, MO",Neurology,WashU_match_list.csv,Saint Louis,MO,,,,,2024.0,WashU,West North Central
16.0,University of Miami/Jackson Health System,"Miami, FL",Neurology,WashU_match_list.csv,Miami,FL,25.784,-80.2101,6113982.0,4791.1,2024.0,WashU,South Atlantic
7.0,Washington University/B-JH/SLCH Consortium,"Saint Louis, MO",Obstetrics and Gynecology,WashU_match_list.csv,Saint Louis,MO,,,,,2024.0,WashU,West North Central
7.0,Washington University/B-JH/SLCH Consortium,"Saint Louis, MO",Obstetrics and Gynecology,WashU_match_list.csv,Saint Louis,MO,,,,,2024.0,WashU,West North Central
13.0,University of Alabama Medical Center,"Birmingham, AL",Obstetrics and Gynecology,WashU_match_list.csv,Birmingham,AL,33.5279,-86.7971,778756.0,523.3,2024.0,WashU,East South Central
26.0,University of Utah Health,"Salt Lake City, UT",Obstetrics and Gynecology,WashU_match_list.csv,Salt Lake City,UT,40.7776,-111.9311,1169033.0,709.9,2024.0,WashU,Mountain West
35.0,Wake Forest University Baptist Medical Center,"Winston Salem, NC",Obstetrics and Gynecology,WashU_match_list.csv,Winston Salem,NC,,,,,2024.0,WashU,South Atlantic
,UCLA Stein Eye Institute,"Los Angeles, CA",Ophthalmology,WashU_match_list.csv,Los Angeles,CA,34.1141,-118.4068,11885717.0,3165.8,2024.0,WashU,Pacific West
,Baylor/Cullen Eye Institute,"Houston, TX",Ophthalmology,WashU_match_list.csv,Houston,TX,29.786,-95.3885,6046392.0,1386.5,2024.0,WashU,West South Central
,California Pacific Med Center,"San Francisco, CA",Ophthalmology,WashU_match_list.csv,San Francisco,CA,37.7558,-122.4449,3364862.0,6914.5,2024.0,WashU,Pacific West
3.0,Washington University/B-JH/SLCH Consortium,"Saint Louis, MO",Orthopaedic Surgery,WashU_match_list.csv,Saint Louis,MO,,,,,2024.0,WashU,West North Central
30.0,Case Western Reserve University/University Hospitals Cleveland Medical Center,"Cleveland, OH",Orthopaedic Surgery,WashU_match_list.csv,Cleveland,OH,41.4764,-81.6805,1679247.0,1825.4,2024.0,WashU,East North Central
32.0,Brown University,"Providence, RI",Orthopaedic Surgery,WashU_match_list.csv,Providence,RI,41.823,-71.4187,1270529.0,3990.1,2024.0,WashU,New England
39.0,Ohio State University Hospital,"Columbus, OH",Orthopaedic Surgery,WashU_match_list.csv,Columbus,OH,39.9862,-82.9855,1578153.0,1585.7,2024.0,WashU,East North Central
13.0,UPMC Medical Education (Pittsburgh),"Pittsburgh, PA",Otolaryngology,WashU_match_list.csv,Pittsburgh,PA,40.4397,-79.9763,1712828.0,2116.9,2024.0,WashU,Middle Atlantic
42.0,New York Presbyterian Hospital (Columbia and Cornell Campus),"New York, NY",Otolaryngology,WashU_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,2024.0,WashU,Middle Atlantic
8.0,Washington University/B-JH/SLCH Consortium,"Saint Louis, MO",Pathology,WashU_match_list.csv,Saint Louis,MO,,,,,2024.0,WashU,West North Central
14.0,Mass General Brigham,"Boston, MA",Pathology,WashU_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,2024.0,WashU,New England
1.0,Children's Hospital of Philadelphia,"Philadelphia, PA",Pediatrics,WashU_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,2024.0,WashU,Middle Atlantic
1.0,Children's Hospital of Philadelphia,"Philadelphia, PA",Pediatrics,WashU_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,2024.0,WashU,Middle Atlantic
3.0,Cincinnati Children's Hospital Medical Center,"Cincinnati, OH",Pediatrics,WashU_match_list.csv,Cincinnati,OH,39.1413,-84.506,1704916.0,1534.2,2024.0,WashU,East North Central
5.0,University of Washington,"Seattle, WA",Pediatrics,WashU_match_list.csv,Seattle,WA,47.6211,-122.3244,3555253.0,3408.0,2024.0,WashU,Pacific West
11.0,McGaw Medical Center of Northwestern University,"Chicago, IL",Pediatrics,WashU_match_list.csv,Chicago,IL,41.8375,-87.6866,8489066.0,4590.3,2024.0,WashU,East North Central
11.0,McGaw Medical Center of Northwestern University,"Chicago, IL",Pediatrics,WashU_match_list.csv,Chicago,IL,41.8375,-87.6866,8489066.0,4590.3,2024.0,WashU,East North Central
12.0,University of California (San Francisco),"San Francisco, CA",Pediatrics,WashU_match_list.csv,San Francisco,CA,37.7558,-122.4449,3364862.0,6914.5,2024.0,WashU,Pacific West
19.0,University of Texas Southwestern Medical Center,"Dallas, TX",Pediatrics,WashU_match_list.csv,Dallas,TX,32.7935,-96.7667,5843632.0,1477.2,2024.0,WashU,West South Central
22.0,Children's Mercy Hospital,"Kansas City, MO",Pediatrics,WashU_match_list.csv,Kansas City,MO,39.1238,-94.5541,1686807.0,623.6,2024.0,WashU,West North Central
26.0,Washington University/B-JH/SLCH Consortium,"Saint Louis, MO",Pediatrics,WashU_match_list.csv,Saint Louis,MO,,,,,2024.0,WashU,West North Central
46.0,University of Wisconsin Hospitals and Clinics,"Madison, WI",Pediatrics,WashU_match_list.csv,Madison,WI,43.0822,-89.393,460255.0,1280.5,2024.0,WashU,East North Central
5.0,University of Washington,"Seattle, WA",Plastic Surgery,WashU_match_list.csv,Seattle,WA,47.6211,-122.3244,3555253.0,3408.0,2024.0,WashU,Pacific West
6.0,University of Pennsylvania Health System,"Philadelphia, PA",Plastic Surgery,WashU_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,2024.0,WashU,Middle Atlantic
59.0,Indiana University School of Medicine,"Indianapolis, IN",PM&R,WashU_match_list.csv,Indianapolis,IN,39.7771,-86.1458,1740984.0,943.3,2024.0,WashU,East North Central
10.0,Johns Hopkins University,"Baltimore, MD",Psychiatry,WashU_match_list.csv,Baltimore,MD,39.3051,-76.6144,2189589.0,2753.1,2024.0,WashU,South Atlantic
12.0,University of Washington,"Seattle, WA",Psychiatry,WashU_match_list.csv,Seattle,WA,47.6211,-122.3244,3555253.0,3408.0,2024.0,WashU,Pacific West
26.0,Butler Hospital/Brown University,"Providence, RI",Psychiatry,WashU_match_list.csv,Providence,RI,41.823,-71.4187,1270529.0,3990.1,2024.0,WashU,New England
3.0,Mass General Brigham/Brigham and Women's Hospital/Massachusetts General Hospital/Harvard Medical School,"Boston, MA",Radiation Oncology,WashU_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,2024.0,WashU,New England
3.0,Mass General Brigham/Brigham and Women's Hospital/Massachusetts General Hospital/Harvard Medical School,"Boston, MA",Radiation Oncology,WashU_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,2024.0,WashU,New England
9.0,Washington University/B-JH/SLCH Consortium,"Saint Louis, MO",Radiation Oncology,WashU_match_list.csv,Saint Louis,MO,,,,,2024.0,WashU,West North Central
,Cedars-Sinai Med Ctr,"Los Angeles, CA",Urology,WashU_match_list.csv,Los Angeles,CA,34.1141,-118.4068,11885717.0,3165.8,2024.0,WashU,Pacific West
10.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Anesthesiology,WashU_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,2025.0,WashU,Middle Atlantic
17.0,Washington University/B-JH/SLCH Consortium,"Saint Louis, MO",Anesthesiology,WashU_match_list.csv,Saint Louis,MO,,,,,2025.0,WashU,West North Central
21.0,University of California (San Diego) Medical Center,"San Diego, CA",Anesthesiology,WashU_match_list.csv,San Diego,CA,32.8313,-117.1222,3057778.0,1640.0,2025.0,WashU,Pacific West
42.0,University of Colorado,"Aurora, CO",Anesthesiology,WashU_match_list.csv,Aurora,CO,39.7083,-104.7237,390201.0,924.2,2025.0,WashU,Mountain West
73.0,Cedars-Sinai Medical Center,"Los Angeles, CA",Anesthesiology,WashU_match_list.csv,Los Angeles,CA,34.1141,-118.4068,11885717.0,3165.8,2025.0,WashU,Pacific West
2.0,Boston Children's Hospital/Beth Israel Deaconess Medical Center/Harvard Medical School,"Boston, MA",Child Neurology,WashU_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,2025.0,WashU,New England
7.0,University of California (San Francisco),"San Francisco, CA",Child Neurology,WashU_match_list.csv,San Francisco,CA,37.7558,-122.4449,3364862.0,6914.5,2025.0,WashU,Pacific West
6.0,Stanford Health Care-Sponsored Stanford University,"Redwood City, CA",Dermatology,WashU_match_list.csv,Redwood City,CA,37.5025,-122.2253,82423.0,1645.8,2025.0,WashU,Pacific West
8.0,McGaw Medical Center of Northwestern University,"Chicago, IL",Dermatology,WashU_match_list.csv,Chicago,IL,41.8375,-87.6866,8489066.0,4590.3,2025.0,WashU,East North Central
8.0,McGaw Medical Center of Northwestern University,"Chicago, IL",Dermatology,WashU_match_list.csv,Chicago,IL,41.8375,-87.6866,8489066.0,4590.3,2025.0,WashU,East North Central
17.0,Washington University/B-JH/SLCH Consortium,"Saint Louis, MO",Dermatology,WashU_match_list.csv,Saint Louis,MO,,,,,2025.0,WashU,West North Central
17.0,Washington University/B-JH/SLCH Consortium,"Saint Louis, MO",Dermatology,WashU_match_list.csv,Saint Louis,MO,,,,,2025.0,WashU,West North Central
21.0,New York Presbyterian Hospital (Columbia Campus),"New York, NY",Dermatology,WashU_match_list.csv,New York,NY,40.6943,-73.9249,18832416.0,10943.7,2025.0,WashU,Middle Atlantic
42.0,Case Western Reserve University/University Hospitals Cleveland Medical Center,"Cleveland, OH",Dermatology,WashU_match_list.csv,Cleveland,OH,41.4764,-81.6805,1679247.0,1825.4,2025.0,WashU,East North Central
1.0,University of California (San Francisco),"San Francisco, CA",Diagnostic Radiology,WashU_match_list.csv,San Francisco,CA,37.7558,-122.4449,3364862.0,6914.5,2025.0,WashU,Pacific West
3.0,Washington University/B-JH/SLCH Consortium,"Saint Louis, MO",Diagnostic Radiology,WashU_match_list.csv,Saint Louis,MO,,,,,2025.0,WashU,West North Central
3.0,Washington University/B-JH/SLCH Consortium,"Saint Louis, MO",Diagnostic Radiology,WashU_match_list.csv,Saint Louis,MO,,,,,2025.0,WashU,West North Central
12.0,Mass General Brigham/Massachusetts General Hospital/Brigham and Women's Hospital/Harvard Medical School Pro,"Boston, MA",Emergency Medicine,WashU_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,2025.0,WashU,New England
22.0,Stanford Health Care-Sponsored Stanford University,"Palo Alto, CA",Emergency Medicine,WashU_match_list.csv,Palo Alto,CA,37.3905,-122.1468,67231.0,1079.3,2025.0,WashU,Pacific West
75.0,Medical College of Wisconsin Affiliated Hospitals,"Milwaukee, WI",Emergency Medicine,WashU_match_list.csv,Milwaukee,WI,43.0642,-87.9675,1290221.0,2287.4,2025.0,WashU,East North Central
,Johns Hopkins Hosp-MD,"Baltimore, MD",,WashU_match_list.csv,Baltimore,MD,39.3051,-76.6144,2189589.0,2753.1,2025.0,WashU,South Atlantic
5.0,Washington University/B-JH/SLCH Consortium,"Saint Louis, MO",General Surgery,WashU_match_list.csv,Saint Louis,MO,,,,,2025.0,WashU,West North Central
5.0,Washington University/B-JH/SLCH Consortium,"Saint Louis, MO",General Surgery,WashU_match_list.csv,Saint Louis,MO,,,,,2025.0,WashU,West North Central
7.0,University of Pennsylvania Health System,"Philadelphia, PA",General Surgery,WashU_match_list.csv,Philadelphia,PA,40.0077,-75.1339,5696588.0,4547.5,2025.0,WashU,Middle Atlantic
,Intermountain Med Ctr-UT,"Murray, UT",General Surgery,WashU_match_list.csv,Murray,UT,40.6498,-111.8874,49904.0,1567.0,2025.0,WashU,Mountain West
1.0,Mass General Brigham/Massachusetts General Hospital,"Boston, MA",Internal Medicine,WashU_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,2025.0,WashU,New England
1.0,Mass General Brigham/Massachusetts General Hospital,"Boston, MA",Internal Medicine,WashU_match_list.csv,Boston,MA,42.3188,-71.0852,4355184.0,5303.3,2025.0,WashU,New England
3.0,University of California (San Francisco),"San Francisco, CA",Internal Medicine,WashU_match_list.csv,San Francisco,CA,37.7558,-122.4449,3364862.0,6914.5,2025.0,WashU,Pacific West
3.0,University of California (San Francisco),"San Francisco, CA",Internal Medicine,WashU_match_list.csv,San Francisco,CA,37.7558,-122.4449,3364862.0,6914.5,2025.0,WashU,Pacific West
